winner,weight_class,is_title_bout,gender,total_rounds,r_weight,b_weight,r_height,b_height,r_reach,b_reach,r_stance,b_stance,r_wins,r_losses,r_SS_land_pm,r_SS_att_pm,r_SS_acc,r_TD_acc,r_SS_def_pct,r_TD_def_pct,b_wins,b_losses,b_SS_land_pm,b_SS_att_pm,b_SS_acc,b_TD_acc,b_SS_def_pct,b_TD_def_pct,r_age,b_age
Blue,Lightweight,0,Men,3,70.31,77.11,170.18,175.26,177.8,177.8,Orthodox,Southpaw,38,21,2.64,3.01,0.33,0.36,0.61,0.67,24,7,2.93,1.79,0.45,0.45,0.63,0.63,42,40
Red,Featherweight,0,Men,3,70.31,65.77,175.26,185.42,182.88,185.42,Southpaw,Orthodox,30,8,5.45,4.36,0.51,0.36,0.53,0.63,12,4,3.37,2.7,0.44,0.25,0.5,0.15,35,40
Blue,Featherweight,0,Men,3,65.77,65.77,172.72,172.72,177.8,180.34,Orthodox,Orthodox,29,13,4.7,3.84,0.5,0.52,0.59,0.61,20,8,3.13,2.87,0.47,0.33,0.57,0.46,40,41
Red,Welterweight,0,Men,3,77.11,77.11,185.42,185.42,190.5,187.96,Orthodox,Orthodox,15,15,2.11,3.75,0.37,0.55,0.51,0.19,13,6,3.29,3.91,0.48,1,0.58,0.68,41,43
Blue,Bantamweight,0,Men,3,61.23,56.7,162.56,167.64,167.64,165.1,Southpaw,Orthodox,18,6,2.09,2.01,0.45,0.22,0.57,0.45,10,6,1.34,2.21,0.39,0.33,0.66,0.35,47,44
Red,Bantamweight,0,Men,3,65.77,61.23,177.8,170.18,185.42,182.88,Southpaw,Orthodox,21,14,4.16,2.93,0.5,0.68,0.63,0.64,17,9,1.77,4.32,0.43,0.33,0.49,0.13,35,42
Blue,Middleweight,0,Men,5,83.91,83.91,180.34,182.88,185.42,180.34,Southpaw,Orthodox,22,11,2.87,2.87,0.42,0.41,0.52,0.53,14,6,3.12,2.26,0.51,0.29,0.57,0.57,43,46
Blue,Bantamweight,0,Men,3,61.23,65.77,167.64,167.64,172.72,177.8,Orthodox,Orthodox,25,14,3.02,4.63,0.31,0.44,0.55,0.58,34,9,3.78,3.9,0.36,0.41,0.57,0.91,45,37
Blue,Heavyweight,0,Men,3,92.99,92.99,198.12,190.5,205.74,190.5,Southpaw,Orthodox,19,10,4.06,1.78,0.71,0.83,0.6,0.53,15,10,2.27,3.77,0.43,0.22,0.53,0.33,50,51
Red,Lightweight,0,Men,3,70.31,70.31,185.42,185.42,185.42,177.8,Orthodox,Orthodox,16,5,2.16,2.53,0.35,0.3,0.67,0.39,2,5,2.28,6.25,0.32,0.25,0.44,0.33,38,39
Red,Welterweight,0,Men,3,70.31,70.31,175.26,177.8,175.26,177.8,Southpaw,Orthodox,24,9,1.41,2.44,0.41,0.46,0.65,0.77,9,5,2.68,3.32,0.42,0.26,0.51,0.27,40,41
Blue,Heavyweight,0,Men,3,120.2,113.4,187.96,195.58,187.96,200.66,Orthodox,Orthodox,16,7,2.83,2.54,0.6,0,0.51,0.26,12,6,2.3,3,0.47,0.42,0.37,1,41,37
Red,Featherweight,0,Men,3,65.77,65.77,167.64,175.26,172.72,185.42,Orthodox,Orthodox,17,14,2.01,3.06,0.39,0.36,0.64,0.49,9,6,2.97,3.2,0.37,0.66,0.5,0.55,48,37
Blue,Welterweight,0,Men,3,77.11,77.11,182.88,185.42,182.88,193.04,Orthodox,Orthodox,8,4,3.96,4.82,0.26,0,0.5,0.8,16,10,2.08,2.87,0.52,0.66,0.43,0.58,41,41
Red,Bantamweight,0,Men,3,56.7,56.7,160.02,167.64,162.56,167.64,Southpaw,Orthodox,17,8,3.35,2.23,0.43,0.39,0.61,0.57,14,13,3.47,2.07,0.47,0.33,0.7,0.72,42,41
Blue,Welterweight,0,Men,3,70.31,77.11,175.26,185.42,177.8,193.04,Orthodox,Southpaw,16,14,2.76,3.2,0.48,0.55,0.56,0.74,26,10,5.71,3.84,0.42,0.32,0.59,0.6,45,40
Red,Heavyweight,0,Men,3,108.86,120.2,193.04,190.5,208.28,208.28,Orthodox,Switch,27,10,3.33,1.28,0.56,0.56,0.54,0.52,12,5,3.55,2.79,0.5,0,0.64,0.55,48,45
Blue,Heavyweight,0,Men,3,104.33,119.29,187.96,182.88,185.42,185.42,Southpaw,Orthodox,35,11,2.11,1.89,0.5,0.4,0.63,0.78,22,14,2.18,4.79,0.36,0.27,0.46,0.65,49,47
Red,Bantamweight,0,Men,3,61.23,61.23,165.1,167.64,167.64,175.26,Orthodox,Orthodox,15,12,3.37,3.41,0.4,0.45,0.65,0.59,36,18,1.54,2.48,0.31,0.12,0.6,0.35,41,46
Red,Featherweight,0,Men,3,65.77,61.23,180.34,185.42,185.42,182.88,Orthodox,Orthodox,29,10,2.42,2.12,0.42,0.56,0.65,0.54,15,13,3.43,2.47,0.34,0.57,0.6,0.59,40,42
Blue,Lightweight,0,Men,3,65.77,70.31,167.64,185.42,177.8,185.42,Orthodox,Orthodox,23,11,3.87,2.67,0.32,0.32,0.65,0.65,36,17,4.41,4.48,0.46,0.33,0.53,0.73,45,40
Blue,Featherweight,0,Men,3,65.77,65.77,167.64,175.26,172.72,177.8,Orthodox,Orthodox,16,8,3.71,2.3,0.41,0.46,0.65,0.59,36,17,2.67,3.97,0.32,0.31,0.57,0.53,39,40
Red,Heavyweight,0,Men,3,104.33,92.99,190.5,187.96,198.12,195.58,Orthodox,Orthodox,15,7,3.03,2.81,0.56,0.53,0.52,0.59,10,4,1.93,2.39,0.27,0.33,0.67,0.79,46,43
Red,Lightweight,0,Men,3,70.31,70.31,180.34,182.88,190.5,182.88,Orthodox,Orthodox,9,6,3.05,1.62,0.44,0.62,0.62,0.55,8,3,1.66,3.53,0.34,0,0.37,0.37,35,37
Blue,Middleweight,0,Men,3,83.91,92.99,187.96,190.5,190.5,198.12,Orthodox,Orthodox,24,13,3.57,2.96,0.44,0.19,0.56,0.57,25,12,2.22,1.64,0.42,0.36,0.59,0.73,37,42
Blue,Middleweight,0,Men,3,92.99,83.91,190.5,182.88,193.04,198.12,Orthodox,Orthodox,19,8,5.53,4.07,0.47,0.25,0.57,0.6,13,3,1.94,2.49,0.33,1,0.58,0.6,35,42
Red,Lightweight,1,Men,5,61.23,70.31,167.64,175.26,172.72,177.8,Orthodox,Orthodox,23,11,3.77,2.82,0.4,0.31,0.65,0.65,13,7,1.92,2.64,0.32,0.47,0.66,0.81,42,44
Red,Featherweight,1,Men,5,61.23,65.77,170.18,177.8,177.8,187.96,Orthodox,Southpaw,31,8,3.57,3.74,0.46,0.54,0.6,0.91,14,6,2.41,1.85,0.4,0.33,0.63,0.6,37,47
Red,Middleweight,0,Men,3,92.99,92.99,185.42,185.42,185.42,187.96,Southpaw,Orthodox,29,15,3.08,1.1,0.43,0.59,0.62,0.66,12,6,3.28,2.65,0.42,0.12,0.59,0.6,46,43
Blue,Featherweight,0,Men,3,65.77,61.23,177.8,167.64,172.72,177.8,Orthodox,Orthodox,18,13,2.77,4.79,0.24,0.26,0.52,0.42,21,17,4.52,6.55,0.37,0.18,0.59,0.6,44,41
Blue,Lightweight,0,Men,3,70.31,70.31,175.26,177.8,180.34,180.34,Orthodox,Orthodox,32,18,2.96,1.85,0.4,0.63,0.66,0.61,28,16,2.84,5.39,0.39,0.45,0.54,0.54,40,39
Red,Middleweight,0,Men,3,77.11,77.11,185.42,185.42,182.88,190.5,Southpaw,Orthodox,28,11,1.8,2.07,0.43,0.24,0.63,0.61,25,12,1.69,2.62,0.35,0.3,0.56,0.52,46,43
Red,Lightweight,0,Men,3,70.31,65.77,177.8,175.26,182.88,180.34,Orthodox,Orthodox,24,10,3.05,3.44,0.47,0.5,0.54,0.6,28,19,3.17,3.05,0.4,0.38,0.58,0.65,37,37
Blue,Heavyweight,0,Men,3,83.91,108.86,185.42,193.04,190.5,203.2,Orthodox,Orthodox,17,14,4.92,5.27,0.36,0.18,0.54,0.75,20,4,4.82,3.82,0.53,0.34,0.54,0.68,42,41
Blue,Featherweight,0,Men,3,70.31,65.77,172.72,177.8,175.26,180.34,Orthodox,Orthodox,15,4,1.23,2.14,0.36,0.58,0.51,0.75,28,11,3.44,3.27,0.38,0.35,0.52,0.56,45,39
Red,Middleweight,0,Men,3,77.11,83.91,182.88,190.5,185.42,193.04,Orthodox,Orthodox,12,5,3.6,2.53,0.52,0.34,0.56,0.83,14,8,1.89,3.38,0.34,0.36,0.56,0.5,49,46
Blue,Middleweight,0,Men,3,83.91,83.91,187.96,187.96,190.5,185.42,Orthodox,Southpaw,7,6,3.63,5.76,0.34,0.3,0.55,0.8,13,9,2.08,3.59,0.45,0.24,0.54,0.5,37,41
Red,Bantamweight,1,Men,5,61.23,56.7,172.72,160.02,172.72,167.64,Orthodox,Orthodox,24,4,3.91,2.61,0.33,0.42,0.7,0.83,27,3,3.43,1.66,0.54,0.56,0.67,0.65,39,37
Blue,Heavyweight,0,Men,3,106.59,120.2,180.34,210.82,187.96,213.36,Orthodox,Orthodox,8,7,2.72,3.54,0.52,0,0.59,0.76,33,13,3.12,4.04,0.47,0.46,0.46,0.55,44,36
Red,Welterweight,0,Men,3,92.99,70.31,187.96,177.8,198.12,177.8,Orthodox,Orthodox,22,6,3.25,1.83,0.47,0.57,0.6,0.77,19,8,1.52,1.55,0.56,0.42,0.46,0.72,40,43
Red,Lightweight,0,Men,3,70.31,70.31,177.8,172.72,172.72,177.8,Orthodox,Orthodox,16,10,3.17,3.57,0.5,0.37,0.51,0.56,21,12,3.39,3.44,0.48,0.37,0.57,0.46,40,44
Red,Lightweight,0,Men,3,70.31,70.31,175.26,172.72,185.42,180.34,Southpaw,Orthodox,42,22,2.91,2.34,0.42,0.53,0.66,0.69,17,8,2.19,3.38,0.33,0.36,0.59,0.11,47,42
Blue,Lightweight,0,Men,3,70.31,70.31,177.8,182.88,185.42,185.42,Southpaw,Orthodox,23,19,4.27,3.83,0.39,0.41,0.57,0.81,14,2,0.53,1.9,0.26,0.16,0.51,0.33,37,35
Blue,Lightweight,0,Men,3,70.31,70.31,177.8,177.8,182.88,182.88,Orthodox,Orthodox,11,7,2.04,2.65,0.34,0.33,0.6,0.42,21,5,3.95,3.21,0.54,0.43,0.56,0.36,44,40
Red,Heavyweight,1,Men,5,112.49,92.99,193.04,185.42,213.36,185.42,Orthodox,Orthodox,27,1,4.29,2.22,0.57,0.45,0.64,0.95,37,12,3.25,2.51,0.54,0.56,0.55,0.73,36,45
Blue,Welterweight,0,Men,3,77.11,77.11,175.26,177.8,185.42,185.42,Switch,Orthodox,45,9,2.14,1.36,0.53,0.5,0.53,0.35,17,11,1.79,2.27,0.36,0.48,0.63,0.64,50,46
Blue,Heavyweight,0,Men,3,120.2,120.2,193.04,177.8,198.12,182.88,Orthodox,Orthodox,39,14,3.71,4.63,0.42,0.34,0.47,0.7,13,14,2.81,2.9,0.43,0.55,0.51,0.64,42,50
Red,Heavyweight,0,Men,3,115.67,120.2,198.12,187.96,200.66,187.96,Orthodox,Orthodox,18,7,2.93,4.31,0.41,0.68,0.42,0.75,16,7,2.83,2.54,0.6,0,0.51,0.26,41,41
Red,Lightweight,0,Men,3,77.11,70.31,182.88,170.18,193.04,177.8,Southpaw,Southpaw,22,13,4.57,3.77,0.45,0.3,0.52,0.41,35,14,3.81,3.52,0.41,0.65,0.6,0.63,38,45
Red,Lightweight,0,Men,3,70.31,70.31,180.34,172.72,193.04,175.26,Orthodox,Southpaw,26,10,4.94,4.41,0.45,0.35,0.55,0.67,30,14,3.45,3.78,0.34,0.34,0.61,0.6,40,43
Blue,Middleweight,0,Men,3,83.91,83.91,182.88,182.88,187.96,187.96,Southpaw,Orthodox,14,4,3.52,3.48,0.42,0.36,0.62,0.52,21,13,2.93,2.9,0.5,0.34,0.57,0.59,45,43
Red,Bantamweight,0,Men,3,61.23,61.23,170.18,170.18,175.26,182.88,Orthodox,Orthodox,21,11,3.37,3.27,0.37,0.57,0.57,0.7,17,9,1.77,4.32,0.43,0.33,0.49,0.13,40,42
Red,Heavyweight,0,Men,3,83.91,92.99,187.96,182.88,190.5,193.04,Orthodox,Orthodox,16,9,4.04,2.99,0.51,0.37,0.62,0.58,11,3,2.17,4.77,0.55,0.1,0.46,1,42,45
Blue,Welterweight,0,Men,3,77.11,77.11,182.88,175.26,182.88,180.34,Orthodox,Orthodox,31,9,2.45,1.8,0.36,0.29,0.56,0.35,31,15,2.47,2.83,0.39,0.47,0.6,0.86,45,39
Red,Middleweight,0,Men,3,77.11,83.91,180.34,177.8,190.5,185.42,Orthodox,Southpaw,22,12,4.63,3.68,0.37,0.25,0.6,0.69,13,3,3.55,3.21,0.51,0.41,0.63,0.61,39,39
Blue,Featherweight,0,Men,3,65.77,77.11,182.88,177.8,187.96,180.34,Southpaw,Southpaw,16,10,2.69,3.63,0.39,0.17,0.56,0.8,16,6,2.33,2.82,0.42,0.42,0.47,0.81,38,35
Red,Middleweight,0,Men,3,83.91,83.91,187.96,190.5,190.5,203.2,Orthodox,Orthodox,18,8,2.7,3.1,0.41,0.26,0.59,0.55,25,16,1.55,2.7,0.52,0.16,0.46,0.35,39,48
Blue,Lightweight,0,Men,3,70.31,70.31,182.88,177.8,182.88,185.42,Switch,Orthodox,16,10,1.74,2.5,0.34,0.25,0.67,0.14,14,4,2.64,4.5,0.42,0.33,0.48,0.5,36,41
Red,Lightweight,0,Men,3,70.31,70.31,177.8,175.26,177.8,190.5,Southpaw,Southpaw,18,9,5.33,3.54,0.39,0.33,0.61,0.79,16,11,1.56,3.91,0.2,0.33,0.69,0.37,42,41
Blue,Welterweight,0,Men,3,77.11,77.11,185.42,180.34,193.04,182.88,Southpaw,Southpaw,8,3,3.01,2.74,0.42,0.5,0.54,0.89,7,2,3.68,2.7,0.51,0.33,0.56,0.61,38,35
Blue,Welterweight,0,Men,3,77.11,77.11,185.42,190.5,187.96,190.5,Orthodox,Orthodox,13,6,3.29,3.91,0.48,1,0.58,0.68,20,14,3.08,3.14,0.31,0.16,0.51,0.48,43,42
Red,Middleweight,1,Men,5,83.91,77.11,187.96,187.96,195.58,190.5,Southpaw,Southpaw,34,11,3.05,2.05,0.61,0.77,0.6,0.69,34,12,2.06,2.25,0.38,0.39,0.6,0.84,48,42
Red,Heavyweight,0,Men,3,92.99,92.99,185.42,190.5,193.04,195.58,Orthodox,Orthodox,27,14,3.57,2.79,0.5,0.48,0.54,0.49,19,7,4.38,2.81,0.36,0.48,0.61,0.57,42,45
Blue,Lightweight,0,Men,3,70.31,65.77,172.72,180.34,175.26,190.5,Orthodox,Orthodox,20,16,3.68,4.09,0.4,0.35,0.62,0.75,24,11,4.18,4.34,0.45,0.5,0.57,0.75,39,38
Red,Heavyweight,0,Men,3,108.86,111.13,190.5,193.04,195.58,198.12,Orthodox,Orthodox,34,10,1.95,2.4,0.42,0.29,0.55,0.36,10,5,2.92,2.22,0.37,0.46,0.57,0.72,47,41
Blue,Heavyweight,0,Men,3,83.91,92.99,187.96,180.34,195.58,180.34,Southpaw,Orthodox,17,7,4.79,5,0.41,0.28,0.6,1,12,2,3.33,5.39,0.43,0.41,0.43,0,42,42
Red,Lightweight,0,Men,3,65.77,70.31,170.18,170.18,177.8,172.72,Orthodox,Southpaw,21,7,2,2.31,0.4,0.42,0.62,0.62,24,9,3.17,3.03,0.43,0.3,0.64,0.6,39,47
Red,Middleweight,0,Men,3,77.11,83.91,172.72,185.42,180.34,187.96,Orthodox,Orthodox,19,8,1.75,2.04,0.51,0.45,0.59,0,14,8,2.03,3.06,0.36,0.54,0.49,0.47,44,42
Red,Welterweight,0,Men,3,77.11,77.11,180.34,182.88,187.96,190.5,Orthodox,Orthodox,18,9,1.71,1.99,0.39,0.31,0.63,0.63,22,7,1.74,2.06,0.32,0.5,0.55,0.29,43,44
Red,Bantamweight,0,Men,3,61.23,61.23,165.1,170.18,167.64,180.34,Orthodox,Orthodox,28,10,3.22,2.5,0.42,0.39,0.66,0.78,28,13,2.95,3.22,0.39,0.2,0.63,0.58,41,45
Red,Featherweight,0,Men,3,61.23,61.23,175.26,172.72,180.34,185.42,Southpaw,Orthodox,35,10,2.72,2.79,0.45,0.62,0.49,0.6,18,10,2.37,2.66,0.45,0.47,0.64,0.41,43,36
Blue,Welterweight,0,Men,3,77.11,77.11,182.88,180.34,187.96,172.72,Orthodox,Orthodox,25,10,2.46,3.44,0.35,0.35,0.51,0.35,31,18,3.76,3.03,0.45,0.55,0.58,0.55,41,49
Blue,Lightweight,0,Men,3,70.31,77.11,172.72,175.26,180.34,177.8,Southpaw,Southpaw,37,17,2.96,3.18,0.42,0.44,0.58,0.48,24,7,2.93,1.79,0.45,0.45,0.63,0.63,40,40
Red,Lightweight,0,Men,3,70.31,70.31,185.42,177.8,185.42,187.96,Orthodox,Orthodox,36,17,4.41,4.48,0.46,0.33,0.53,0.73,34,9,3.54,3.19,0.53,0.4,0.51,0.55,40,34
Blue,Welterweight,0,Men,3,77.11,77.11,177.8,177.8,190.5,177.8,Orthodox,Orthodox,6,5,4.71,3.55,0.46,0.27,0.6,0.6,21,14,4.62,3.05,0.44,0.25,0.57,0.59,43,45
Blue,Middleweight,0,Men,3,83.91,83.91,187.96,190.5,193.04,190.5,Orthodox,Orthodox,17,9,2.65,2.58,0.47,0.54,0.54,0.62,14,6,5.15,3.93,0.42,0.46,0.55,0.3,40,42
Red,Bantamweight,0,Men,3,56.7,61.23,162.56,170.18,165.1,175.26,Southpaw,Orthodox,28,8,3.52,2.67,0.34,0.3,0.61,0.62,24,16,3.4,3.76,0.29,0.33,0.68,0.86,39,39
Red,Middleweight,0,Men,3,92.99,77.11,185.42,185.42,195.58,193.04,Orthodox,Southpaw,27,16,3.31,3.71,0.48,0.47,0.42,0.59,22,10,3.23,2.09,0.5,0.54,0.64,0.66,43,44
Red,Heavyweight,0,Men,3,83.91,83.91,185.42,182.88,190.5,190.5,Orthodox,Orthodox,17,5,2.17,2.43,0.53,0.4,0.45,1,17,5,1.67,2.13,0.44,0.25,0.37,0.31,35,38
Red,Featherweight,0,Men,3,65.77,65.77,175.26,177.8,180.34,185.42,Southpaw,Southpaw,11,3,3.47,3.5,0.57,0.44,0.57,0.61,21,14,4.16,2.93,0.5,0.68,0.63,0.64,36,35
Red,Lightweight,0,Men,3,70.31,70.31,175.26,175.26,180.34,180.34,Southpaw,Orthodox,19,7,1.19,1.78,0.34,0.48,0.52,0.52,17,10,2.57,1.96,0.42,0.38,0.62,0.63,43,44
Red,Heavyweight,0,Men,3,92.99,92.99,182.88,190.5,190.5,187.96,Orthodox,Orthodox,19,8,2.14,2.42,0.37,0.44,0.63,0.73,19,12,2.59,2.88,0.46,0.35,0.6,0.54,44,49
Red,Middleweight,0,Men,3,83.91,77.11,182.88,177.8,187.96,190.5,Southpaw,Orthodox,26,14,1.59,2.83,0.46,0.6,0.5,0.53,14,6,3.1,3.62,0.41,0.67,0.57,0.92,46,48
Blue,Welterweight,0,Men,3,70.31,77.11,175.26,182.88,182.88,185.42,Orthodox,Southpaw,53,20,1.12,1.96,0.44,0.3,0.43,0.25,51,18,2.32,2.14,0.49,0.23,0.56,0.61,48,43
Blue,Middleweight,0,Men,3,83.91,83.91,185.42,180.34,185.42,185.42,Orthodox,Orthodox,20,9,3.16,2.64,0.48,0.5,0.54,0.63,13,5,2.19,2.73,0.35,0.42,0.54,0.65,52,44
Red,Welterweight,0,Men,3,77.11,77.11,182.88,182.88,193.04,187.96,Orthodox,Orthodox,19,4,3.75,2.8,0.42,0.47,0.62,0.88,27,14,2.74,2.84,0.45,0.35,0.6,0.7,34,48
Blue,Heavyweight,0,Men,3,92.99,92.99,185.42,195.58,193.04,200.66,Orthodox,Orthodox,12,8,3.69,3.8,0.42,0.34,0.61,0.91,18,8,4.03,3.53,0.4,0.39,0.51,0.83,47,37
Red,Featherweight,0,Men,3,65.77,61.23,167.64,167.64,167.64,170.18,Orthodox,Orthodox,18,5,2.78,2.35,0.49,0.55,0.67,1,28,11,1.59,1.77,0.37,0.32,0.5,0.24,38,39
Red,Bantamweight,0,Men,3,65.77,61.23,167.64,170.18,162.56,172.72,Orthodox,Orthodox,25,12,2.78,2.76,0.37,0.28,0.65,0.38,8,3,1.48,3.14,0.34,0.43,0.57,0.54,41,36
Red,Welterweight,0,Men,3,83.91,77.11,175.26,172.72,175.26,180.34,Southpaw,Orthodox,18,8,3.49,3.99,0.45,0.46,0.53,0.63,17,7,2.62,2.36,0.42,0.42,0.62,0.71,40,43
Red,Featherweight,0,Men,3,65.77,61.23,167.64,167.64,177.8,177.8,Orthodox,Orthodox,26,9,2.98,2.45,0.44,0.4,0.6,0.66,21,17,4.52,6.55,0.37,0.18,0.59,0.6,48,41
Red,Bantamweight,1,Men,5,61.23,61.23,172.72,167.64,172.72,170.18,Orthodox,Orthodox,24,4,3.91,2.61,0.33,0.42,0.7,0.83,35,11,2.65,2.59,0.4,0.3,0.64,0.58,39,44
Blue,Middleweight,0,Men,3,92.99,83.91,180.34,180.34,187.96,185.42,Orthodox,Southpaw,35,13,2.79,2.19,0.4,0.53,0.6,0.62,22,11,2.87,2.87,0.42,0.41,0.52,0.53,47,43
Red,Lightweight,0,Men,3,65.77,70.31,167.64,177.8,177.8,172.72,Orthodox,Orthodox,23,11,3.87,2.67,0.32,0.32,0.65,0.65,16,10,3.17,3.57,0.5,0.37,0.51,0.56,45,40
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,187.96,187.96,187.96,Orthodox,Orthodox,19,12,2.59,2.88,0.46,0.35,0.6,0.54,23,5,2.82,1.39,0.43,0.44,0.71,0.8,49,40
Red,Welterweight,0,Men,3,77.11,77.11,187.96,187.96,190.5,193.04,Orthodox,Southpaw,32,14,3.66,2.67,0.39,0.46,0.55,0.38,22,4,2.12,1.89,0.49,0.43,0.58,0.71,39,42
Red,Lightweight,0,Men,3,70.31,70.31,175.26,177.8,180.34,182.88,Orthodox,Orthodox,32,18,2.96,1.85,0.4,0.63,0.66,0.61,11,7,2.04,2.65,0.34,0.33,0.6,0.42,40,44
Blue,Lightweight,0,Men,3,70.31,70.31,177.8,172.72,180.34,177.8,Orthodox,Southpaw,14,7,2.61,2.52,0.27,0.31,0.67,0.53,32,16,3.48,3.21,0.47,0.35,0.6,0.55,46,39
Red,Bantamweight,0,Men,3,61.23,61.23,170.18,170.18,177.8,175.26,Orthodox,Orthodox,10,3,2.36,2.98,0.26,0.7,0.64,0.54,21,11,3.37,3.27,0.37,0.57,0.57,0.7,43,40
Blue,Middleweight,0,Men,3,83.91,77.11,185.42,182.88,187.96,185.42,Orthodox,Orthodox,20,10,3.38,3.15,0.43,0.26,0.55,0.81,12,5,3.6,2.53,0.52,0.34,0.56,0.83,36,49
Red,Lightweight,0,Men,3,70.31,70.31,185.42,180.34,190.5,185.42,Orthodox,Orthodox,16,12,3.94,2.41,0.46,0.45,0.65,0.53,21,11,2.52,4.57,0.33,0,0.51,0.74,44,42
Red,Heavyweight,0,Men,3,108.86,106.59,193.04,180.34,208.28,187.96,Orthodox,Orthodox,27,10,3.33,1.28,0.56,0.56,0.54,0.52,8,7,2.72,3.54,0.52,0,0.59,0.76,48,44
Red,Welterweight,0,Men,3,70.31,77.11,177.8,175.26,177.8,180.34,Orthodox,Southpaw,19,8,1.52,1.55,0.56,0.42,0.46,0.72,19,9,3.8,2.17,0.41,0.48,0.62,0.63,43,39
Red,Welterweight,0,Men,3,77.11,77.11,182.88,170.18,190.5,182.88,Orthodox,Orthodox,26,19,3.76,2.92,0.55,0.46,0.55,0.63,24,13,2.15,3.08,0.5,0.49,0.51,0.53,43,41
Blue,Heavyweight,0,Men,3,117.93,120.2,198.12,190.5,205.74,208.28,Orthodox,Switch,8,3,2.82,2.46,0.34,0.66,0.46,0.5,12,5,3.55,2.79,0.5,0,0.64,0.55,37,45
Red,Featherweight,0,Men,3,65.77,61.23,167.64,165.1,172.72,170.18,Orthodox,Orthodox,16,8,3.71,2.3,0.41,0.46,0.65,0.59,15,10,2.13,2.83,0.41,0.34,0.55,0.69,39,42
Blue,Featherweight,0,Men,3,65.77,65.77,170.18,170.18,177.8,175.26,Orthodox,Southpaw,33,16,2.05,2.44,0.44,0.44,0.6,0.39,16,5,2.43,1.99,0.36,0.52,0.72,0.57,41,46
Blue,Welterweight,0,Men,3,77.11,77.11,177.8,177.8,187.96,182.88,Southpaw,Orthodox,15,7,0.73,2.27,0.2,0.44,0.46,0.4,10,5,2.28,2.13,0.47,0.37,0.59,0.75,43,46
Red,Featherweight,0,Men,3,65.77,65.77,172.72,172.72,180.34,177.8,Orthodox,Orthodox,20,8,3.13,2.87,0.47,0.33,0.57,0.46,15,5,4.09,2.69,0.53,0.37,0.56,0.82,41,42
Red,Lightweight,0,Men,3,70.31,70.31,177.8,177.8,185.42,177.8,Southpaw,Orthodox,23,19,4.27,3.83,0.39,0.41,0.57,0.81,2,5,2.28,6.25,0.32,0.25,0.44,0.33,37,39
Blue,Heavyweight,0,Men,3,120.2,107.95,187.96,193.04,203.2,195.58,Orthodox,Orthodox,12,2,4.38,3.53,0.47,0.33,0.53,0.42,21,9,4.49,3.33,0.47,0.5,0.56,0.81,49,40
Red,Featherweight,0,Men,3,65.77,65.77,177.8,167.64,187.96,170.18,Southpaw,Orthodox,14,6,2.41,1.85,0.4,0.33,0.63,0.6,19,7,2.72,2.59,0.43,0.44,0.58,0.65,47,41
Red,Middleweight,0,Men,3,83.91,77.11,182.88,185.42,180.34,182.88,Orthodox,Southpaw,14,6,3.12,2.26,0.51,0.29,0.57,0.57,28,11,1.8,2.07,0.43,0.24,0.63,0.61,46,46
Blue,Lightweight,0,Men,3,70.31,70.31,177.8,185.42,185.42,185.42,Orthodox,Orthodox,14,4,2.64,4.5,0.42,0.33,0.48,0.5,36,17,4.41,4.48,0.46,0.33,0.53,0.73,41,40
Blue,Lightweight,0,Men,3,70.31,70.31,175.26,175.26,185.42,177.8,Southpaw,Orthodox,42,22,2.91,2.34,0.42,0.53,0.66,0.69,20,12,4.17,4.08,0.28,0.38,0.57,0.77,47,39
Blue,Heavyweight,0,Men,3,83.91,92.99,187.96,185.42,185.42,195.58,Southpaw,Open Stance,13,9,2.08,3.59,0.45,0.24,0.54,0.5,26,12,3.37,3.13,0.39,0.25,0.58,0.71,41,46
Red,Middleweight,0,Men,3,83.91,77.11,182.88,185.42,187.96,185.42,Southpaw,Orthodox,14,4,3.52,3.48,0.42,0.36,0.62,0.52,9,4,2.75,3.11,0.48,1,0.49,0.66,45,40
Red,Featherweight,0,Men,3,70.31,65.77,175.26,175.26,182.88,185.42,Southpaw,Orthodox,30,8,5.45,4.36,0.51,0.36,0.53,0.63,9,6,2.97,3.2,0.37,0.66,0.5,0.55,35,37
Red,Heavyweight,0,Men,3,83.91,92.99,185.42,193.04,190.5,195.58,Orthodox,Orthodox,17,14,4.92,5.27,0.36,0.18,0.54,0.75,18,6,4.03,4.41,0.47,0.33,0.45,0.85,42,40
Red,Featherweight,0,Men,3,65.77,65.77,177.8,167.64,180.34,172.72,Orthodox,Orthodox,28,11,3.44,3.27,0.38,0.35,0.52,0.56,17,14,2.01,3.06,0.39,0.36,0.64,0.49,39,48
Blue,Welterweight,1,Men,3,70.31,70.31,180.34,180.34,190.5,193.04,Orthodox,Orthodox,9,6,3.05,1.62,0.44,0.62,0.62,0.55,26,10,4.94,4.41,0.45,0.35,0.55,0.67,35,40
Red,Lightweight,0,Men,3,70.31,70.31,170.18,177.8,177.8,182.88,Orthodox,Orthodox,38,21,2.64,3.01,0.33,0.36,0.61,0.67,24,10,3.05,3.44,0.47,0.5,0.54,0.6,42,37
